datetime,Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3,hour,day,month,year,day_of_week
2006-12-17 12:00:00,0.4414897577394647,0.7826227883642652,0.39081551678266635,0.44024332582376746,0.0,0.019951866122978307,0.9074235807860263,12,17,12,2006,6
2006-12-17 13:00:00,0.37732261091617875,0.40326403369325015,0.5384232827755255,0.36792898891047715,0.0,0.0018704874490292165,0.9231441048034935,13,17,12,2006,6
2006-12-17 14:00:00,0.4859531550482175,0.6691764560150284,0.8234804151353252,0.4678578665681283,0.0,0.012469916326861442,0.955458515283843,14,17,12,2006,6
2006-12-17 15:00:00,0.7105172074940647,0.14643557610917243,0.5771334654769937,0.6959261599100439,0.39002724592244203,0.007481949796116866,0.9275109170305678,15,17,12,2006,6
2006-12-17 16:00:00,0.7961991718723685,0.16047443070380044,0.32151496060453155,0.7900937305059219,0.48053596088530537,0.0024939832653722883,0.8995633187772927,16,17,12,2006,6
2006-12-17 17:00:00,0.81650661073373,0.3880896835064095,0.14515961471793304,0.8200922603792924,0.0,0.017457882857606022,0.8812227074235809,17,17,12,2006,6
2006-12-17 18:00:00,0.889536252551425,0.29033383570410976,0.1550070429267265,0.8939959233785891,0.0,0.0,0.8820960698689957,18,17,12,2006,6
2006-12-17 19:00:00,0.6911488409499916,0.6932283171955308,0.07369377607984973,0.7012901354503155,0.0,0.01932837030663524,0.8742358078602621,19,17,12,2006,6
2006-12-17 20:00:00,0.8051203588866082,0.7128414228792023,0.2969597361119618,0.8061856571267366,0.0,0.041774219694985834,0.8969432314410481,20,17,12,2006,6
2006-12-17 21:00:00,0.7244439853424219,0.7018993744451539,0.4819992467581251,0.7132100810953633,0.0,0.04489169877670119,0.9170305676855895,21,17,12,2006,6
2006-12-17 22:00:00,0.3414114793541594,0.6009434936102553,0.6954062611215477,0.33574513566884795,0.0,0.015587395408576805,0.13100436681222707,22,17,12,2006,6
2006-12-17 23:00:00,0.06968419668735525,0.5589301566983905,0.9401522838547116,0.0743009945207983,0.0,0.029927799184467464,0.0,23,17,12,2006,6
2006-12-18 00:00:00,0.029094472687417022,0.17884881392324012,0.8623057724357253,0.02821053802661326,0.0,0.0012469916326861442,0.0,0,18,12,2006,0
2006-12-18 01:00:00,0.038384580969162835,0.3424634060738684,0.7871082767922033,0.03973315215015953,0.0,0.021822353572007527,0.0,1,18,12,2006,0
2006-12-18 02:00:00,0.031131924232962363,0.20981687552903724,1.0,0.030197195634121238,0.0,0.0,0.0,2,18,12,2006,0
2006-12-18 03:00:00,0.037537738968751,0.32966327394347217,0.9400025568760952,0.03873982334640552,0.0,0.021198857755664453,0.0,3,18,12,2006,0
2006-12-18 04:00:00,0.21773900899698334,0.11980304312818688,0.9244655034800005,0.2042284020518199,0.0,0.0024939832653722883,0.65764192139738,4,18,12,2006,0
2006-12-18 05:00:00,0.03340414385782979,0.24966244812849622,0.9069244120624695,0.03238251900238,0.0,0.017457882857606022,0.0,5,18,12,2006,0
2006-12-18 06:00:00,0.11301567647080514,0.22168796581125952,0.9381021759936985,0.11025949721669266,0.0,0.0031174790817153604,0.0,6,18,12,2006,0
2006-12-18 07:00:00,0.5759531751711957,0.34586989285050607,0.6104074071088093,0.5644094262930159,0.00466539767849811,0.016834387041262947,0.5921397379912665,7,18,12,2006,0
2006-12-18 08:00:00,0.48331201415584396,0.10039639118855398,0.39742653876143663,0.4754071654766587,0.6979434927033172,0.0012469916326861442,0.9091703056768561,8,18,12,2006,0
2006-12-18 09:00:00,0.369415957387581,0.13580320829118206,0.3645557082258861,0.3615716845664516,0.28925465606688283,0.018081378673949093,0.9048034934497817,9,18,12,2006,0
2006-12-18 10:00:00,0.2889995056455013,0.03567314243243791,0.480363767453273,0.27872806233336905,0.0,0.0,0.9170305676855895,10,18,12,2006,0
2006-12-18 11:00:00,0.3524623482308209,0.2663852013956267,0.5280806037913202,0.3409104454483687,0.0,0.01932837030663524,0.9222707423580787,11,18,12,2006,0
2006-12-18 12:00:00,0.40129410872981713,0.14240972810041877,0.7221958728334208,0.38719956770330455,0.0,0.0,0.9441048034934498,12,18,12,2006,0
2006-12-18 13:00:00,0.38268035386927945,0.26380452959514367,0.6789478109339875,0.3689223177142311,0.0,0.019951866122978307,0.9100436681222709,13,18,12,2006,0
2006-12-18 14:00:00,0.3955003679151182,0.02473109399838963,0.6956941976188808,0.3782596084695186,0.0,0.0,0.9109170305676857,14,18,12,2006,0
2006-12-18 15:00:00,0.4083958431293105,0.19433284472613868,0.7113809779935885,0.3909742171575697,0.0,0.01932837030663524,0.9423580786026202,15,18,12,2006,0
2006-12-18 16:00:00,0.44989948572375266,0.5051489563763227,0.708420990801006,0.43785933669475796,0.0,0.0,0.9423580786026202,16,18,12,2006,0
2006-12-18 17:00:00,0.501615539768706,0.1749261927865058,0.4560849619981404,0.4913004263367225,0.0,0.012469916326861442,0.914410480349345,17,18,12,2006,0
2006-12-18 18:00:00,0.563904541957415,0.11701591758366514,0.3136830878770702,0.5562641301022332,0.0,0.009352437245146082,0.88646288209607,18,18,12,2006,0
2006-12-18 19:00:00,0.6172220496863157,0.4937940004541971,0.2211287801743076,0.622221162671498,0.0,0.3404287157233174,0.0,19,18,12,2006,0
2006-12-18 20:00:00,0.7269090501753039,0.24481078514358803,0.16551096634944074,0.7328779914096921,0.0,0.018704874490292164,0.6943231441048036,20,18,12,2006,0
2006-12-18 21:00:00,0.5053466753150749,0.09420277886739459,0.3774207109267316,0.5060016926322815,0.0,0.0,0.19475982532751093,21,18,12,2006,0
2006-12-18 22:00:00,0.3969508992623583,0.20641038875239956,0.5585212502893775,0.38739823346405533,0.0,0.3310762784781713,0.0,22,18,12,2006,0
2006-12-18 23:00:00,0.3487731355557594,0.2823853665586219,0.7276781837426469,0.34865841011764975,0.0,0.7600414001222049,0.0,23,18,12,2006,0
2006-12-19 00:00:00,0.17014816548868972,0.15954538885562655,0.687033067779101,0.16648190750916841,0.0,0.036162757347898186,0.4270742358078603,0,19,12,2006,1
2006-12-19 01:00:00,0.04837899348887496,0.10700291099779072,0.6688700335273268,0.04887177714469622,0.0,0.009352437245146082,0.03842794759825328,1,19,12,2006,1
2006-12-19 02:00:00,0.04188933301047129,0.1994941883271049,0.9432965504055879,0.042514472800670694,0.0,0.02369284102103674,0.0,2,19,12,2006,1
2006-12-19 03:00:00,0.037126894829937335,0.09812540000412884,0.8523316521681039,0.03655449997814676,0.0,0.006234958163430721,0.0,3,19,12,2006,1
2006-12-19 04:00:00,0.042040255347178354,0.18937795486921113,0.8332126687451833,0.044699796168929454,0.0,0.026810320102752104,0.0,4,19,12,2006,1
2006-12-19 05:00:00,0.036716050691123645,0.09151888019489213,0.7564603160160637,0.037547828781900744,0.0,0.006234958163430721,0.0,5,19,12,2006,1
2006-12-19 06:00:00,0.1598854465926095,0.20279744823172322,0.6841652202656654,0.16191259501190003,0.0,0.025563328470065958,0.0,6,19,12,2006,1
2006-12-19 07:00:00,0.4087312260997707,0.13353221710675692,0.5042509792720296,0.4048808204101255,0.0,0.0,0.3877729257641922,7,19,12,2006,1
2006-12-19 08:00:00,0.9352992588707109,0.25121085120878617,0.27759888603128147,0.9410797086765281,0.5234576195274879,0.9795119274749663,0.8960698689956333,8,19,12,2006,1
2006-12-19 09:00:00,0.3665065101188393,0.1429258624605154,0.5143517915984752,0.37031297803948676,0.25939611092449494,0.5374533936877282,0.17117903930131007,9,19,12,2006,1
2006-12-19 10:00:00,0.06953327435064821,0.26153353841071847,0.703238133849009,0.07112234234878553,0.0,0.05299714438916114,0.0,10,19,12,2006,1
2006-12-19 11:00:00,0.5435551802247462,0.13384189772281493,0.5663646404767313,0.5431521898926805,0.0,1.0,0.0,11,19,12,2006,1
2006-12-19 12:00:00,0.06790666694391652,0.2830047277907378,0.7483635417110577,0.06993034778428076,0.0,0.10911176786003762,0.0,12,19,12,2006,1
2006-12-19 13:00:00,0.035156519878484005,0.12527406734521104,0.7928554892789741,0.03238251900238,0.0,0.02306934520469367,0.0,13,19,12,2006,1
2006-12-19 14:00:00,0.03557574859155918,0.24016557590271845,1.0,0.03476650813138958,0.0,0.028057311735438246,0.0,14,19,12,2006,1
2006-12-19 15:00:00,0.06556737072495707,0.12248694180068928,0.6641939448106378,0.06297704615800286,0.0,0.006234958163430721,0.11615720524017469,15,19,12,2006,1
2006-12-19 16:00:00,0.3047205823858203,0.1559324483349502,0.731478945507444,0.2898533449354137,0.0,0.026810320102752104,0.9449781659388647,16,19,12,2006,1
2006-12-19 17:00:00,0.4906988240802285,0.31934058674153987,0.44761962897654684,0.4823604671029366,0.0,0.006234958163430721,0.9135371179039302,17,19,12,2006,1
2006-12-19 18:00:00,0.5141420937153922,0.19195862666969424,0.38085291397494103,0.5069950214360354,0.0,0.027433815919095172,0.9065502183406114,18,19,12,2006,1
2006-12-19 19:00:00,0.4229346948987575,0.09791894626009023,0.6185387337934927,0.4084568041036399,0.0,0.0018704874490292165,0.6104803493449782,19,19,12,2006,1
2006-12-19 20:00:00,0.6992315705380809,0.6071371059314148,0.6356882315746581,0.6991048120820565,0.0,1.0,0.0,20,19,12,2006,1
2006-12-19 21:00:00,0.3225126489687306,0.20186840638354933,0.6040267343279062,0.3333611465398384,0.0,0.4657513748082749,0.0,21,19,12,2006,1
2006-12-19 22:00:00,0.14068477153376657,0.324192249726448,0.7290602789298468,0.13489405154979156,0.0,0.043644707144015055,0.0,22,19,12,2006,1
2006-12-19 23:00:00,0.05609280180945815,0.07985424365670851,1.0,0.04966644018769939,0.0,0.006234958163430721,0.0,23,19,12,2006,1
2006-12-20 00:00:00,0.07524316942273204,0.324192249726448,0.9454963852452138,0.07370499723854591,0.0,0.026810320102752104,0.0,0,20,12,2006,2
2006-12-20 01:00:00,0.024642263754558663,0.047544232714660156,0.8068722379691486,0.02165456792183694,0.0,0.006234958163430721,0.0,1,20,12,2006,2
2006-12-20 02:00:00,0.15687538443272975,0.25482379172946246,0.9286463414212776,0.1486019890415966,0.0,0.02618682428640903,0.4157205240174673,2,20,12,2006,2
2006-12-20 03:00:00,0.037562892691535496,0.0840865454095008,0.9689574510479169,0.03536250541364197,0.0,0.006234958163430721,0.036681222707423584,3,20,12,2006,2
2006-12-20 04:00:00,0.03227222633252681,0.17379069719429321,0.988502580486891,0.029601198351868835,0.0,0.017457882857606022,0.0,4,20,12,2006,2
2006-12-20 05:00:00,0.02565679724020059,0.11113198587856363,0.875297467195395,0.022051899443338546,0.0,0.007481949796116866,0.0,5,20,12,2006,2
2006-12-20 06:00:00,0.030913925302163248,0.07820261370439938,0.8254383833171914,0.025627883136852894,0.0,0.0,0.0,6,20,12,2006,2
2006-12-20 07:00:00,0.3435830840878888,0.46757437496128895,0.7729878709629858,0.3389237878408607,0.0,0.01932837030663524,0.24454148471615725,7,20,12,2006,2
2006-12-20 08:00:00,0.6934629834461666,0.14519685364494053,0.529554838657667,0.6826155539397406,0.0,0.35975708602995266,0.9231441048034935,8,20,12,2006,2
2006-12-20 09:00:00,0.30809118123894463,0.20764911121663146,0.7597082397059829,0.29064800797841683,0.0,0.019951866122978307,0.9484716157205242,9,20,12,2006,2
2006-12-20 10:00:00,0.33947464269975214,0.018124574189152892,0.5840209064932012,0.32779850523881604,0.0,0.120958188370556,0.9283842794759826,10,20,12,2006,2
2006-12-20 11:00:00,0.68712424530447,0.3836509280095787,0.5793678526962971,0.6748675892704593,0.0,0.941478682678039,0.9275109170305678,11,20,12,2006,2
2006-12-20 12:00:00,0.31702075282744585,0.09544150133162646,0.7240156314965667,0.3025679536234648,0.0,0.0031174790817153604,0.9441048034934498,12,20,12,2006,2
2006-12-20 13:00:00,0.31887374373923805,0.21322336230567498,0.7144331048653214,0.3057466057954775,0.0,0.017457882857606022,0.943231441048035,13,20,12,2006,2
2006-12-20 14:00:00,0.28529352382191675,0.15902925449552993,0.8227087453224726,0.27237075798934346,0.0,0.0018704874490292165,0.868995633187773,14,20,12,2006,2
2006-12-20 15:00:00,0.030293466806811997,0.09327373701922065,0.9391272299242033,0.02900520106961646,0.0,0.007481949796116866,0.0,15,20,12,2006,2
2006-12-20 16:00:00,0.07740638958219996,0.2101265561450952,0.8281680213119067,0.07867164125731584,0.0,0.01184642051051837,0.0,16,20,12,2006,2
2006-12-20 17:00:00,0.10383456765445885,0.11164812023866028,0.7457375608553818,0.09694889124638921,0.0,0.0,0.0,17,20,12,2006,2
2006-12-20 18:00:00,0.6731471600105438,0.3612506967813853,0.49143204641075755,0.6641396381899164,0.0,0.01932837030663524,0.5510917030567687,18,20,12,2006,2
2006-12-20 19:00:00,0.7767301904371574,0.14364845056465073,0.3186125607114114,0.772412477799101,0.0,0.0,0.9004366812227075,19,20,12,2006,2
2006-12-20 20:00:00,0.8589409410711988,0.6943638127877434,0.29133921568401533,0.8574414234004424,0.0,0.01932837030663524,0.8969432314410481,20,20,12,2006,2
2006-12-20 21:00:00,0.8766994693570633,0.3690959390548538,0.2669567530898469,0.8733346842605062,0.0,0.0,0.8943231441048035,21,20,12,2006,2
2006-12-20 22:00:00,0.7290219628892028,0.14488717302888257,0.4651607203940813,0.715395404463622,0.0,0.013716907959547586,0.9161572052401747,22,20,12,2006,2
2006-12-20 23:00:00,0.5586809521924985,0.347108615314738,0.7091465907742851,0.5385828773954122,0.0,0.004987966530744577,0.9423580786026202,23,20,12,2006,2
2006-12-21 00:00:00,0.34590561115832524,0.3537151351239748,0.7806469817920458,0.3321691519753336,0.0,0.0,0.9502183406113538,0,21,12,2006,3
2006-12-21 01:00:00,0.31121862743848544,0.24935276751243832,0.7994665112577408,0.29422399167193125,0.0,0.01932837030663524,0.9528384279475983,1,21,12,2006,3
2006-12-21 02:00:00,0.28026277926501464,0.0,0.7963913494662229,0.26223880419105283,0.0,0.0,0.9013100436681223,2,21,12,2006,3
2006-12-21 03:00:00,0.03569313263122023,0.24326238206329817,0.8595185471415405,0.03476650813138958,0.0,0.018704874490292164,0.0,3,21,12,2006,3
2006-12-21 04:00:00,0.021640586168940434,0.0036728121064475427,0.8714736705108095,0.016091926620814608,0.0,0.0,0.0,4,21,12,2006,3
2006-12-21 05:00:00,0.0326998396198635,0.1998038689431628,0.8168348407768775,0.03059452715562283,0.0,0.01434040377589066,0.0,5,21,12,2006,3
2006-12-21 06:00:00,0.0339491411848275,0.03670541115263118,0.8790982289601956,0.028011872265862464,0.0,0.004987966530744577,0.0,6,21,12,2006,3
2006-12-21 07:00:00,0.28166300316668574,0.13167413341040915,0.6333041173767349,0.2753507444006055,0.0,0.0,0.0,7,21,12,2006,3
2006-12-21 08:00:00,0.35273903918145055,0.34586989285050607,0.508973137828292,0.3482610785961482,0.0,0.018704874490292164,0.2663755458515284,8,21,12,2006,3
2006-12-21 09:00:00,0.6074875589687102,0.03216342878378092,0.4387051150191148,0.5977852740991498,0.6214309707759482,0.35040464878480654,0.9135371179039302,9,21,12,2006,3
2006-12-21 10:00:00,0.40422032514708184,0.0913124264508535,0.5235887944329214,0.396536858458592,0.5309222558130848,0.01932837030663524,0.7772925764192141,10,21,12,2006,3
2006-12-21 11:00:00,0.09406364740730337,0.2175126168154434,0.6536391857028789,0.09731197005051999,0.0,0.0,0.0,11,21,12,2006,3
2006-12-21 12:00:00,0.1656204953874778,0.27825629167784904,0.7287032376731517,0.16886589663817797,0.0,0.2868080755178132,0.0,12,21,12,2006,3
2006-12-21 13:00:00,0.38423150010765755,0.0718025476392013,0.6681444335540476,0.3760742851012599,0.0,0.7432070130809421,0.2034934497816594,13,21,12,2006,3
2006-12-21 14:00:00,0.21712693507589365,0.2390300803105059,0.7732988423801075,0.21376435856785825,0.0,0.04489169877670119,0.43668122270742366,14,21,12,2006,3
2006-12-21 15:00:00,0.036900511324876734,0.013582591820302636,0.7447470593045544,0.03655449997814676,0.0,0.006234958163430721,0.0,15,21,12,2006,3
2006-12-21 16:00:00,0.301685366503156,0.17213906724198405,0.5374327812246982,0.29044934221766605,0.0,0.026810320102752104,0.9056768558951966,16,21,12,2006,3
2006-12-21 17:00:00,0.4004304975808822,0.3304890889196268,0.19964871747325574,0.4042848231278731,0.0,0.006234958163430721,0.6279475982532751,17,21,12,2006,3
2006-12-21 18:00:00,0.5741588762792339,0.24315915519127887,0.12197496795266716,0.5761307061773129,0.0,0.02618682428640903,0.8786026200873363,18,21,12,2006,3
2006-12-21 19:00:00,0.5122387953580309,0.1645002787125541,0.19841634926467222,0.5129549942585593,0.2621953495315938,0.006234958163430721,0.6131004366812227,19,21,12,2006,3
2006-12-21 20:00:00,0.5726664220606863,0.6501827115634728,0.16385245212480015,0.5775213665025685,0.2323368043892059,0.022445849388350595,0.22445414847161574,20,21,12,2006,3
2006-12-21 21:00:00,0.20665460182327577,0.00924706319549104,0.4272682773450427,0.19985775531530237,0.0,0.0012469916326861442,0.44978165938864634,21,21,12,2006,3
2006-12-21 22:00:00,0.03007546787601291,0.16150669942399368,0.7419943863900507,0.02721720922285928,0.0,0.007481949796116866,0.0,22,21,12,2006,3
2006-12-21 23:00:00,0.02760201846886938,0.14911947478167484,0.9136390911802756,0.0252305516153513,0.0,0.01184642051051837,0.0,23,21,12,2006,3
2006-12-22 00:00:00,0.026721638171411516,0.11711914445568444,0.9362939347904451,0.02344255976859412,0.0,0.0,0.0,0,22,12,2006,4
2006-12-22 01:00:00,0.027996093459160057,0.1591324813675493,0.8516866744140792,0.0252305516153513,0.0,0.01932837030663524,0.0,1,22,12,2006,4
2006-12-22 02:00:00,0.026897714230903105,0.11753205194376173,1.0,0.02344255976859412,0.0,0.0,0.0,2,22,12,2006,4
2006-12-22 03:00:00,0.028465629617804244,0.16171315316803234,0.9442179471970533,0.0252305516153513,0.0,0.01932837030663524,0.0,3,22,12,2006,4
2006-12-22 04:00:00,0.026050872230491254,0.09585440881970375,0.9142725514744079,0.023045228247092528,0.0,0.0,0.0,4,22,12,2006,4
2006-12-22 05:00:00,0.1625265874849831,0.13239672151454437,0.8976758917681273,0.15376729882111734,0.0,0.01434040377589066,0.46637554585152846,5,22,12,2006,4
2006-12-22 06:00:00,0.0802236065340651,0.13869356070772318,0.9108057960465175,0.07648631788905706,0.0,0.004987966530744577,0.0,6,22,12,2006,4
2006-12-22 07:00:00,0.39302691850797467,0.20052645704729813,0.608103915130144,0.38481557857429494,0.0,0.0,0.1956331877729258,7,22,12,2006,4
2006-12-22 08:00:00,0.6498967355833946,0.20661684249643822,0.5750257703165111,0.6363264316848047,0.6223640503116479,0.01932837030663524,0.9283842794759826,8,22,12,2006,4
2006-12-22 09:00:00,0.4365680126479622,0.013066457460206016,0.5127854170529815,0.42435006496370364,0.5607808009554729,0.0,0.9213973799126638,9,22,12,2006,4
2006-12-22 10:00:00,0.297887154362695,0.1645002787125541,0.5217460008499906,0.2872706900456533,0.0,0.018704874490292164,0.9213973799126638,10,22,12,2006,4
2006-12-22 11:00:00,0.27464511450980733,0.12197080744059266,0.429571769323708,0.2687947742958292,0.20994289553241496,0.0,0.6655021834061136,11,22,12,2006,4
2006-12-22 12:00:00,0.2685830673187403,1.0,0.557657440797378,0.28409203787364057,0.5953047437763588,0.021198857755664453,0.0,12,22,12,2006,4
2006-12-22 13:00:00,0.12858583087441705,0.6394471168734631,0.5912999411457811,0.13648337763579793,0.0,0.0,0.0,13,22,12,2006,4
2006-12-22 14:00:00,0.16472334594149696,0.3728121064475497,0.6013431661727608,0.16687923903066998,0.0,0.021198857755664453,0.3161572052401747,14,22,12,2006,4
2006-12-22 15:00:00,0.324717791999506,0.17771331833102752,0.6723713413348982,0.3113092470964998,0.0,0.0,0.9388646288209609,15,22,12,2006,4
2006-12-22 16:00:00,0.35479325987551896,0.30117265726613884,0.6679371192759689,0.3413077769698703,0.0,0.019951866122978307,0.9379912663755459,16,22,12,2006,4
2006-12-22 17:00:00,0.3360788901238432,0.15634535582302753,0.4640665617042181,0.3274011737173145,0.0,0.0,0.5510917030567687,17,22,12,2006,4
2006-12-22 18:00:00,0.6354501141308241,0.8185457398269901,0.37167349843996433,0.6341411083165458,0.0,0.01932837030663524,0.20436681222707426,18,22,12,2006,4
2006-12-22 19:00:00,0.950173493610618,0.6378987137931732,0.364647847905033,0.9410797086765281,0.0,0.0,0.9048034934497817,19,22,12,2006,4
2006-12-22 20:00:00,0.8490303742941017,0.30499205153085385,0.23504187172544277,0.8522761136209217,0.4376143022431227,0.021198857755664453,0.891703056768559,20,22,12,2006,4
2006-12-22 21:00:00,1.0,0.0762413031360322,0.20779156161783519,1.0,0.5141268241704917,0.0,0.8777292576419214,21,22,12,2006,4
2006-12-22 22:00:00,0.7305563399790579,0.14839688667753956,0.48859875127699937,0.729103341955427,0.0,0.01434040377589066,0.0,22,22,12,2006,4
2006-12-22 23:00:00,0.5680968290881667,0.25234634680099866,0.6772777792494544,0.5671907469435271,0.0,0.004987966530744577,0.0,23,22,12,2006,4
2006-12-23 00:00:00,0.3867468723861086,0.12744183165761683,0.7526250018715892,0.3985235160661,0.0,0.0012469916326861442,0.0,0,23,12,2006,5
2006-12-23 01:00:00,0.3929263036168366,0.23562359353386816,0.8073674887445641,0.4052781519316271,0.0,0.018081378673949093,0.0,1,23,12,2006,5
2006-12-23 02:00:00,0.38738410002998286,0.0830542766893076,0.8093600093061077,0.4028941628026176,0.0,0.0,0.0,2,23,12,2006,5
2006-12-23 03:00:00,0.40518455118715474,0.20238454074364595,0.7986948414448882,0.4116354562756526,0.0,0.01932837030663524,0.0,3,23,12,2006,5
2006-12-23 04:00:00,0.4353857876770902,0.071389640151124,0.7516345003207618,0.4414353203882723,0.0,0.0,0.10829694323144107,4,23,12,2006,5
2006-12-23 05:00:00,0.5202796020748127,0.2212750583231822,0.7131546668171644,0.5232856138176007,0.0,0.017457882857606022,0.3703056768558952,5,23,12,2006,5
2006-12-23 06:00:00,0.37445508651874454,0.09451245948345252,0.7143755175658555,0.38680223618180287,0.0,0.0018704874490292165,0.0,6,23,12,2006,5
2006-12-23 07:00:00,0.9716044654230207,0.04403451906600317,0.3895946660339753,0.9675022548563843,0.0,0.0,0.5685589519650656,7,23,12,2006,5
2006-12-23 08:00:00,1.0,0.1673906311290951,0.4819301419987667,1.0,0.0,0.01932837030663524,0.9170305676855895,8,23,12,2006,5
2006-12-23 09:00:00,0.7761684239616368,0.11402233829510472,0.6000532106647078,0.7616845267185579,0.0,0.0,0.9310043668122271,9,23,12,2006,5
2006-12-23 10:00:00,0.7071885315122478,0.5005037471354532,0.48426818635710944,0.7038727903400759,0.0,0.01932837030663524,0.45065502183406114,10,23,12,2006,5
2006-12-23 11:00:00,0.7541840702479746,0.1994941883271049,0.386001218547257,0.7481752549875037,0.0,0.0,0.5668122270742358,11,23,12,2006,5
2006-12-23 12:00:00,0.6962802003980318,0.15376468402254442,0.45797382542064824,0.6913568474127756,0.0,0.006234958163430721,0.5013100436681223,12,23,12,2006,5
2006-12-23 13:00:00,0.8163892266940688,0.3728121064475497,0.5335974670802202,0.8083709804949953,0.0,0.013093412143204515,0.9231441048034935,13,23,12,2006,5
2006-12-23 14:00:00,0.9048464851529304,0.6304663790077819,0.5785270781240825,0.8945919206608415,0.0,0.0,0.9283842794759826,14,23,12,2006,5
2006-12-23 15:00:00,0.9780773567529015,0.8969981625616761,0.6346746951040458,0.9623369450768635,0.0,0.01932837030663524,0.9344978165938864,15,23,12,2006,5
2006-12-23 16:00:00,1.0,1.0,0.5768570464395495,1.0,0.07091404471317127,0.040527228062299685,0.9283842794759826,16,23,12,2006,5
2006-12-23 17:00:00,1.0,0.5408654540950089,0.10468726065278844,1.0,0.906020229164333,0.024939832653722883,0.8777292576419214,17,23,12,2006,5
2006-12-23 18:00:00,0.9353914891875874,0.18101657823564585,0.4057306273445249,0.9305504233567359,0.0,0.0006234958163430721,0.9091703056768561,18,23,12,2006,5
2006-12-23 19:00:00,0.9953663488801217,0.5079360819208446,0.45609647945803644,0.9863755021277101,0.0,0.022445849388350595,0.9152838427947598,19,23,12,2006,5
2006-12-23 20:00:00,1.0,0.25843673225013875,0.44154992761276546,1.0,0.0,0.013093412143204515,0.9126637554585154,20,23,12,2006,5
2006-12-23 21:00:00,0.7867413721053926,0.6021822160744873,0.4467903718642283,0.7833390946403949,0.0,0.008105445612459938,0.29694323144104806,21,23,12,2006,5
2006-12-23 22:00:00,1.0,0.7671387575613666,0.41884901416302256,1.0,0.8080468779158727,0.018704874490292164,0.0,22,23,12,2006,5
2006-12-23 23:00:00,1.0,0.2686561925800518,0.535025632106997,1.0,0.7054081289889143,0.0012469916326861442,0.8209606986899564,23,23,12,2006,5
